c -ha  368.8    1.1010             SOURCE3       53   0.0102
ch-ch  402.71   1.3608                2021       16   0.0030
ch-n1  742.83   1.1647                2021      140   0.0014
ch-nf  402.83   1.3274                2021        7   0.0009
ch-pf  339.4    1.6210             SOURCE3       11         
c -i    87.40   2.2525                2021        1   0.0000
cl-cl   79.3    2.2670             SOURCE1        2   0.0395
cl-cs  189.84   1.7535                2021        1   0.0000
cl-cv  197.90   1.7380                2021        2   0.0089
cl-cx  173.39   1.7878                2021       42   0.0071
cl-cy  170.43   1.7944                2021       26   0.0106
cl-n1  217.6    1.6300             SOUECE3        1         
cl-n   180.10   1.7137                2021        9   0.0050
cl-n2  159.95   1.7577                2021        3   0.0031
cl-n3  154.97   1.7696                2021        5   0.0099
cl-n4  149.7    1.7530             SOURCE3        4   0.0098
cl-n7  150.35   1.7811                2021        2   0.0031
cl-n8  149.60   1.7830                2021        1   0.0000
cl-na  181.43   1.7110                2021        1   0.0000
cl-nh  161.19   1.7548                2021        2   0.0000
cl-nj  174.69   1.7249                2021        2   0.0000
cl-no  116.7    1.8400             SOURCE2        1         
cl-np  145.28   1.7942                2021        2   0.0014
cl-ns  173.41   1.7276                2021        1   0.0000
cl-nu  162.05   1.7528                2021        2   0.0480
cl-ny  157.33   1.7639                2021        2   0.0000
cl-nz  158.13   1.7620                2021        1   0.0000
cl-o   151.26   1.7720                2021        1   0.0000
cl-oh  170.38   1.7275                2021        2   0.0005
cl-os  167.23   1.7344                2021        1   0.0000
cl-p2  166.81   2.1020                2021        1   0.0000
cl-p3  138.09   2.1886                2021        8   0.0930
cl-p4  232.07   1.9588                2021        1   0.0000
cl-p5  170.68   2.0917                2021       22   0.0273
cl-pb  172.6    1.9970             SOURCE1       46         
cl-py  189.62   2.0452                2021       45   0.0072
cl-s2  185.6    2.1610             SOURCE2        1         
cl-s   230.4    2.0720             SOURCE1        6         
cl-s4  175.40   2.2061                2021        2   0.0037
cl-s6  221.60   2.0986                2021        3   0.0224
cl-sh  232.07   2.0780                2021        1   0.0000
cl-ss  218.07   2.1058                2021        8   0.0304
cl-sx  156.44   2.2607                2021        1   0.0000
cl-sy  213.76   2.1148                2021        2   0.0027
c -n1  513.14   1.2605                2021        2   0.0000
c -n2  306.3    1.4200             SOUECE3        1         
c -n   317.46   1.3967                2021     2683   0.0125
c -n4  174.20   1.5878                2021        2   0.0053
c -nc  342.30   1.3744                2021      111   0.0120
c -nd  312.61   1.4013                2021       62   0.0115
c -ne  324.90   1.3898                2021       74   0.0137
c -nf  305.31   1.4084                2021        7   0.0236
c -ni  281.72   1.4328                2021        3   0.0055
c -nj  312.82   1.4011                2021      300   0.0080
c -no  201.9    1.5400             SOUECE3        1         
c -ns  336.07   1.3798                2021     4267   0.0104
c -nt  350.46   1.3675                2021      568   0.0063
c -ny  167.09   1.6020                2021        2   0.0000
c -nz  147.44   1.6454                2021        1   0.0000
c -o   590.60   1.2190                2021    23398   0.0101
c -oh  359.27   1.3556                2021     3340   0.0056
c -op  399.64   1.3251                2021        1   0.0000
c -oq  338.91   1.3726                2021       15   0.0032
c -os  351.31   1.3621                2021     4445   0.0161
c -p2  150.0    1.9000             SOUECE3        1         
c -p3  176.83   1.8915                2021        1   0.0000
c -p4  158.4    1.8800             SOUECE3        1         
c -p5  180.11   1.8841                2021       13   0.0061
cp-cp  269.37   1.4829                2021      480   0.0084
cp-cq  288.42   1.4614                2021       27   0.0192
c -pe  157.42   1.9391                2021        1   0.0000
c -pf  145.7    1.9110             SOURCE3        3         
cp-na  296.53   1.4172                2021       17   0.0317
cp-nb  388.52   1.3377                2021      120   0.0071
c -px  174.23   1.8975                2021        1   0.0000
c -py  187.72   1.8675                2021       10   0.0048
cq-cq  263.41   1.4900                2021        6   0.0051
cq-na  349.5    1.3840             SOURCE4        7         
cq-nb  394.70   1.3332                2021        4   0.0036
c -s2  214.20   1.7834                2021        1   0.0000
c -s   298.4    1.6720     SOURCE1_SOURCE5      875   0.0114
c -s4  168.0    1.8700             SOUECE3        1         
c -s6  168.0    1.8700             SOUECE3        1         
cs-cs  243.45   1.5153                2021        2   0.0011
cs-cx  271.16   1.4808                2021        2   0.0092
cs-cy  226.19   1.5393                2021        1   0.0000
cs-f   355.81   1.3333                2021        1   0.0000
c -sh  199.56   1.8106                2021        3   0.0048
cs-h4  349.10   1.0936                2021        3   0.0009
cs-h5  354.38   1.0901                2021        7   0.0011
cs-i   105.38   2.1642                2021        1   0.0000
cs-n   347.12   1.3703                2021      147   0.0145
cs-nc  352.38   1.3659                2021        5   0.0112
cs-ne  358.97   1.3605                2021       10   0.0204
cs-nf  339.63   1.3767                2021        2   0.0004
cs-ns  347.12   1.3703                2021      282   0.0082
cs-nt  362.70   1.3575                2021       45   0.0089
cs-nz  191.79   1.5555                2021        1   0.0000
cs-o   540.72   1.2422                2021        2   0.0000
cs-oh  378.47   1.3406                2021        2   0.0002
cs-os  365.53   1.3506                2021       37   0.0114
cs-p3  202.30   1.8379                2021        1   0.0000
cs-p5  192.35   1.8578                2021        2   0.0036
cs-pe  178.33   1.8881                2021        1   0.0000
cs-px  218.89   1.8072                2021        1   0.0000
cs-py  198.08   1.8462                2021        1   0.0000
c -sq  192.44   1.8247                2021        1   0.0000
c -ss  199.66   1.8104                2021      180   0.0124
cs-s   290.99   1.6704                2021      474   0.0102
cs-sh  205.86   1.7986                2021       25   0.0076
cs-ss  220.67   1.7721                2021      105   0.0143
cs-sx  172.65   1.8675                2021        1   0.0000
cs-sy  180.29   1.8503                2021        1   0.0000
c -sx  153.96   1.9138                2021        2   0.0029
c -sy  150.50   1.9231                2021        3   0.0037
cu-cu  498.77   1.3000                2021        2   0.0001
cu-cv  481.88   1.3096                2021        1   0.0000
cu-cx  281.06   1.4695                2021       31   0.0066
cu-f   381.21   1.3138                2021        2   0.0000
cu-ha  372.41   1.0786                2021        1   0.0000
cu-ne  495.97   1.2697                2021        1   0.0000
cu-op  406.05   1.3206                2021        1   0.0000
cu-os  387.86   1.3336                2021        1   0.0000
cv-cv  431.76   1.3407                2021        3   0.0026
cv-cx  251.04   1.5054                2021        2   0.0002
cv-cy  239.29   1.5209                2021       19   0.0057
cv-ha  357.90   1.0878                2021        3   0.0001
cv-n2  492.69   1.2715                2021        1   0.0000
cv-ne  523.16   1.2553                2021        1   0.0000
cv-nh  304.50   1.4092                2021        1   0.0000
cv-nu  399.44   1.3298                2021        1   0.0000
cv-oq  265.67   1.4459                2021        1   0.0000
cv-os  344.51   1.3678                2021        1   0.0000
cv-p3  218.49   1.8079                2021        1   0.0000
cv-p5  307.24   1.6809                2021        1   0.0000
cv-sq  227.38   1.7608                2021        8   0.0086
cv-ss  250.66   1.7245                2021        1   0.0000
cx-cx  248.86   1.5082                2021     1577   0.0100
cx-cy  234.06   1.5281                2021        3   0.0083
cx-f   322.94   1.3612                2021        7   0.0043
cx-h1  356.36   1.0888                2021     1132   0.0013
cx-h2  359.29   1.0869                2021        5   0.0014
cx-hc  359.91   1.0865                2021     1658   0.0009
cx-hx  362.40   1.0849                2021       14   0.0002
cx-i   100.40   2.1867                2021        2   0.0025
cx-n1  322.29   1.3922                2021        1   0.0000
cx-n2  264.62   1.4521                2021        3   0.0065
cx-n   265.22   1.4514                2021        2   0.0026
cx-n3  280.53   1.4341                2021        2   0.0000
cx-n4  227.2    1.5050              5/2017        1         
cx-n5  249.08   1.4710                2021       21   0.0035
cx-n7  272.79   1.4427                2021        8   0.0029
cx-n8  271.55   1.4441                2021       14   0.0035
cx-na  256.83   1.4614                2021       38   0.0029
cx-nh  254.30   1.4645                2021        1   0.0000
cx-ni  237.01   1.4867                2021        8   0.0076
cx-nj  267.89   1.4483                2021        6   0.0040
cx-nk  229.83   1.4965                2021        9   0.0009
cx-nm  262.00   1.4552                2021      111   0.0081
cx-no  228.26   1.4987                2021        1   0.0000
cx-np  249.48   1.4705                2021      165   0.0035
cx-ns  280.71   1.4339                2021       12   0.0014
cx-nu  281.17   1.4334                2021       14   0.0012
cx-nz  223.82   1.5050                2021        1   0.0000
cx-oh  311.88   1.3972                2021        3   0.0035
cx-op  273.64   1.4368                2021      666   0.0065
cx-oq  274.62   1.4357                2021        1   0.0000
cx-os  303.65   1.4052                2021       13   0.0116
cx-p3  169.12   1.9096                2021        1   0.0000
cx-p5  202.71   1.8371                2021        2   0.0063
cx-s4  166.56   1.8819                2021        2   0.0203
cx-s6  180.89   1.8490                2021        2   0.0016
cx-sp  192.79   1.8240                2021        3   0.0172
cx-ss  186.77   1.8364                2021        5   0.0011
cy-cy  213.89   1.5578                2021      923   0.0062
cy-f   327.19   1.3574                2021       28   0.0109
cy-h1  347.61   1.0946                2021      460   0.0018
cy-h2  350.00   1.0930                2021      130   0.0016
cy-hc  347.46   1.0947                2021      777   0.0011
cy-hx  352.56   1.0913                2021       13   0.0007
cy-i    99.53   2.1908                2021        3   0.0116
cy-n1  286.65   1.4275                2021        1   0.0000
cy-n2  290.25   1.4237                2021        3   0.0008
cy-n   264.03   1.4528                2021       15   0.0101
cy-n3  253.25   1.4658                2021        6   0.0018
cy-n4  218.8    1.5160              5/2017        3   0.0058
cy-n6  238.81   1.4843                2021       19   0.0036
cy-n7  274.12   1.4412                2021        5   0.0026
cy-n8  262.92   1.4541                2021       12   0.0048
cy-na  270.06   1.4458                2021        8   0.0049
cy-nh  267.37   1.4489                2021        2   0.0042
cy-nj  245.86   1.4751                2021      279   0.0072
cy-nl  211.06   1.5240                2021        7   0.0075
cy-nn  243.38   1.4783                2021       10   0.0016
cy-no  214.59   1.5186                2021        7   0.0035
cy-nq  241.84   1.4803                2021       34   0.0037
cy-ns  283.20   1.4312                2021       94   0.0062
cy-nu  272.44   1.4431                2021        2   0.0004
cy-nx  210.28   1.5252                2021        2   0.0015
cy-nz  220.65   1.5096                2021        1   0.0000
cy-oh  296.77   1.4121                2021       13   0.0082
cy-oq  254.28   1.4595                2021       33   0.0108
cy-os  287.04   1.4222                2021       28   0.0080
cy-p3  169.79   1.9080                2021       10   0.0056
cy-p5  176.92   1.8913                2021        2   0.0000
cy-py  158.37   1.9366                2021        4   0.0000
cy-s4  154.07   1.9135                2021        5   0.0068
cy-s6  179.97   1.8510                2021       30   0.0135
cy-sh  186.58   1.8368                2021        1   0.0000
cy-sq  180.75   1.8493                2021       19   0.0085
cy-ss  180.48   1.8499                2021      100   0.0087
cy-sx  174.88   1.8624                2021        1   0.0000
cy-sy  180.29   1.8503                2021        1   0.0000
cz-na  365.97   1.3549                2021        4   0.0066
cz-nh  398.46   1.3305                2021        1   0.0000
cz-ns  369.79   1.3519                2021        2   0.0122
cz-nu  387.98   1.3381                2021       16   0.0040
cz-nv  385.81   1.3397                2021       33   0.0043
f -n1  167.3    1.4100             SOUECE3        1         
f -n   175.5    1.3970             SOURCE3        3   0.0112
f -n2  172.38   1.4131                2021        1   0.0000
f -n3  153.04   1.4495                2021        1   0.0000
f -n4  246.1    1.3080             SOURCE3        2         
f -n7  157.26   1.4411                2021        1   0.0000
f -na  200.64   1.3680                2021        1   0.0000
f -nh  168.50   1.4200                2021        1   0.0000
f -no  149.39   1.4570                2021        1   0.0000
f -ns  182.61   1.3958                2021        1   0.0000
f -nu  160.99   1.4339                2021        2   0.0048
f -ny  215.93   1.3467                2021        2   0.0000
f -nz  198.60   1.3710                2021        1   0.0000
f -o   198.1    1.3300             SOUECE3        1         
f -oh  151.63   1.4330                2021        1   0.0000
f -os  145.88   1.4449                2021        1   0.0000
f -p2  442.10   1.6242                2021        1   0.0000
f -p3  411.72   1.6491                2021        2   0.0000
f -p4  569.42   1.5387                2021        1   0.0000
f -p5  454.54   1.6146                2021       18   0.0161
f -py  507.08   1.5773                2021       25   0.0035
f -s2  363.5    1.6430             SOURCE2        1         
f -s   344.7    1.6600             SOUECE3        1         
f -s4  352.22   1.6464                2021        4   0.0182
f -s6  358.49   1.6402                2021       10   0.0089
f -sh  349.13   1.6495                2021        2   0.0005
f -ss  342.67   1.6561                2021        2   0.0001
f -sy  371.88   1.6274                2021        4   0.0017
h5-cf  390.5    1.0890             SOURCE5        4   0.0006
hn-n1  605.5    0.9860             SOURCE2        1         
hn-n2  454.59   1.0221                2021      624   0.0018
hn-n3  511.3    1.0190     SOURCE3_SOURCE5     5944   0.0012
hn-n+  440.90   1.0288                2021        3   0.0000
hn-n4  482.9    1.0300     SOURCE3_SOURCE5      756   0.0122
hn-n   527.3    1.0130     SOURCE3_SOURCE5     7593   0.0034
hn-n5  456.68   1.0211                2021        9   0.0009
hn-n6  462.59   1.0183                2021        9   0.0008
hn-n7  460.05   1.0195                2021     1833   0.0011
hn-n8  460.68   1.0192                2021     3922   0.0010
hn-n9  460.68   1.0192                2021       12   0.0003
hn-na  481.77   1.0095                2021     1709   0.0017
hn-nh  529.5    1.0120     SOURCE3_SOURCE5     7230   0.0022
hn-nj  527.1    1.0130              5/2017        5   0.0006
hn-nl  405.08   1.0476                2021        3   0.0410
hn-no  411.66   1.0440                2021        1   0.0000
hn-np  506.2    1.0210              5/2017        9   0.0009
hn-nq  513.9    1.0180              5/2017        9   0.0008
hn-ns  473.59   1.0132                2021     5665   0.0034
hn-nt  479.54   1.0105                2021     1513   0.0014
hn-nu  472.49   1.0137                2021     2336   0.0024
hn-nv  477.54   1.0114                2021     4693   0.0018
hn-nx  431.01   1.0338                2021       46   0.0147
hn-ny  430.82   1.0339                2021      112   0.0143
hn-nz  444.33   1.0271                2021      327   0.0133
ho-o   540.3    0.9810             SOURCE3        1         
ho-oh  535.51   0.9725                2021    20870   0.0033
hp-p2  208.07   1.4272                2021        2   0.0059
hp-p3  209.17   1.4256                2021       22   0.0018
hp-p4  208.14   1.4271                2021        2   0.0000
hp-p5  212.70   1.4205                2021       24   0.0081
hp-py  216.60   1.4150                2021        4   0.0019
hs-s   288.3    1.3530             SOURCE3        1         
hs-s4  240.04   1.3928                2021        2   0.0000
hs-s6  258.53   1.3709                2021        4   0.0020
hs-sh  277.51   1.3503                2021      379   0.0023
hs-sy  257.91   1.3716                2021        2   0.0006
i -i    46.03   3.0512                2021       10   0.0551
i -n   106.34   2.0830                2021        1   0.0000
i -n1  105.5    2.0600             SOUECE3        1         
i -n2   83.06   2.1959                2021        1   0.0000
i -n3   78.0    2.1850             SOURCE3        3   0.0437
i -n4   83.7    2.1550             SOURCE3        3   0.0168
i -n7   88.72   2.1652                2021        1   0.0000
i -na  107.78   2.0770                2021        1   0.0000
i -ne   90.43   2.1564                2021        1   0.0000
i -nh   66.60   2.3020                2021        2   0.0000
i -no   73.05   2.2570                2021        1   0.0000
i -ns  107.18   2.0795                2021        1   0.0000
i -nu   85.40   2.1829                2021        2   0.0110
i -ny   87.05   2.1740                2021        2   0.0000
i -nz   86.68   2.1760                2021        1   0.0000
i -o   141.56   1.9009                2021        2   0.0237
i -oh   91.08   2.0887                2021        2   0.0043
i -os   66.14   2.2365                2021        9   0.0245
i -p2   81.91   2.6149                2021        1   0.0000
i -p3   74.66   2.6672                2021        3   0.0119
i -p4   78.10   2.6416                2021        1   0.0000
i -p5   82.14   2.6133                2021        2   0.0360
i -s   115.8    2.4300             SOUECE3        1         
i -s2   55.52   2.8826                2021        5   0.0165
i -s4   68.91   2.7526                2021        3   0.0804
i -s6   72.71   2.7212                2021        3   0.0054
i -sh   97.12   2.5580                2021        1   0.0000
i -ss   96.89   2.5593                2021        2   0.0002
n1-n1  663.19   1.1375                2021       78   0.0044
n1-n2  446.06   1.2381                2021       36   0.0029
n1-n3  307.2    1.3500             SOUECE3        1         
n1-n4  295.8    1.3600             SOUECE3        1         
n1-na  307.2    1.3500             SOUECE3        1         
n1-nc  294.56   1.3529                2021        1   0.0000
n1-nd  325.88   1.3240                2021        1   0.0000
n1-ne  428.29   1.2489                2021        3   0.0036
n1-nf  431.36   1.2470                2021        2   0.0010
n1-nh  319.2    1.3400             SOUECE3        1         
n1-no  254.8    1.4000             SOUECE3        1         
n1-o   419.07   1.1930                2021        2   0.0000
n1-oh  272.2    1.3000             SOUECE3        1         
n1-os  261.7    1.3100             SOUECE3        1         
n1-p2  268.9    1.6780             SOURCE3        2   0.0282
n1-p3  284.3    1.6600             SOUECE3        1         
n1-p4  267.3    1.6800             SOURCE3        0         
n1-p5  377.4    1.5710             SOURCE1      132         
n1-s2  681.1    1.4490             SOURCE2        2   0.0010
n1-s   396.14   1.5950                2021        1   0.0000
n1-s4  349.3    1.6500             SOUECE3        1         
n1-s6  766.7    1.4160             SOURCE2        2         
n1-sh  396.3    1.6100             SOUECE3        1         
n1-ss  396.3    1.6100             SOUECE3        1         
n2-n2  414.29   1.2578                2021       13   0.0105
n2-n3  333.0    1.3290             SOURCE2        1         
n2-n4  192.21   1.4821                2021        1   0.0000
n2-na  280.22   1.3674                2021       31   0.0099
n2-nc  447.0    1.2550             SOURCE1       13         
n2-nd  447.0    1.2550             SOURCE1       13         
n2-ne  405.32   1.2637                2021       27   0.0074
n2-nf  406.37   1.2630                2021        1   0.0000
n2-nh  295.27   1.3522                2021       60   0.0186
n2-nj  269.08   1.3793                2021        1   0.0000
n2-no  282.15   1.3654                2021       11   0.0154
n2-ns  287.72   1.3597                2021      155   0.0114
n2-nu  297.94   1.3496                2021      114   0.0102
n2-nv  265.19   1.3836                2021       10   0.0183
n2-ny  197.27   1.4739                2021        2   0.0002
n2-nz  184.00   1.4960                2021        1   0.0000
n2-o   378.85   1.2190                2021       92   0.0050
n2-oh  204.82   1.3902                2021      149   0.0171
n2-os  197.47   1.4011                2021       98   0.0096
n2-p2  338.0    1.6050             SOURCE3       35   0.0737
n2-p3  299.05   1.6791                2021        2   0.1063
n2-p4  234.1    1.7240             SOUECE3        1         
n2-p5  487.21   1.5128                2021        1   0.0000
n2-pe  418.1    1.5400             SOURCE3       20   0.1392
n2-pf  418.1    1.5400             SOURCE3       20         
n2-s2  456.49   1.5474                2021       11   0.0086
n2-s4  241.44   1.7730                2021        6   0.0463
n2-s   496.4    1.5410             SOURCE1       37         
n2-s6  445.74   1.5553                2021       11   0.0054
n2-sh  267.06   1.7352                2021        1   0.0000
n2-ss  310.94   1.6797                2021       28   0.0443
n2-sx  227.66   1.7954                2021        4   0.0007
n2-sy  461.21   1.5440                2021        7   0.0042
n3-n3  216.50   1.4449                2021        7   0.0122
n3-n4  228.5    1.4300     SOURCE1_SOURCE5        9   0.0040
n3-n7  241.30   1.4118                2021        3   0.0022
n3-n8  226.52   1.4310                2021        9   0.0023
n3-na  236.9    1.4200             SOURCE1       68         
n3-nh  258.05   1.3917                2021        7   0.0168
n3-no  260.67   1.3887                2021       14   0.0121
n3-ns  250.80   1.4002                2021       18   0.0034
n3-nu  250.21   1.4009                2021        4   0.0038
n3-o   344.39   1.2441                2021        2   0.0079
n3-oh  168.39   1.4496                2021       11   0.0069
n3-os  166.83   1.4525                2021        9   0.0078
n3-p2  275.6    1.6700             SOUECE3        1         
n3-p3  257.73   1.7333                2021        7   0.0258
n3-p4  253.8    1.6970             SOURCE1       88         
n3-p5  294.50   1.6846                2021       56   0.0189
n3-py  301.98   1.6756                2021        4   0.0046
n3-s   228.5    1.7920             SOURCE3        3   0.0178
n3-s4  221.48   1.8060                2021        2   0.0269
n3-s6  274.38   1.7252                2021       50   0.0219
n3-sh  266.7    1.7390             SOURCE3        3   0.0154
n3-ss  267.49   1.7346                2021        2   0.0080
n3-sx  230.53   1.7906                2021        1   0.0000
n3-sy  289.85   1.7051                2021       57   0.0109
n4-n4  188.9    1.4840             SOURCE3        4   0.0089
n4-n7  194.04   1.4791                2021        2   0.0000
n4-n8  208.68   1.4563                2021        2   0.0007
n4-na  221.40   1.4380                2021        2   0.0002
n4-nc  255.46   1.3947                2021        1   0.0000
n4-nh  201.1    1.4660             SOURCE3        5   0.0108
n4-no  191.5    1.4800             SOUECE3        1         
n4-ns  215.73   1.4460                2021        2   0.0055
n4-o   218.89   1.3706                2021        2   0.0092
n4-oh  186.0    1.4000             SOURCE3        3   0.0115
n4-os  148.44   1.4892                2021        1   0.0000
n4-p2  126.9    1.9420             SOURCE3       10   0.0643
n4-p3  153.60   1.9360                2021        1   0.0000
n4-p4  128.3    1.9380             SOURCE3        1         
n4-p5  128.63   2.0108                2021        1   0.0000
n4-py  141.2    1.9020             SOURCE3        4         
n4-s   204.0    1.8320             SOURCE3        3   0.0004
n4-s4  139.7    1.9720             SOURCE3        3   0.0198
n4-s6  151.01   1.9600                2021        1   0.0000
n4-sh  216.5    1.8110             SOURCE3        3   0.0027
n4-ss  215.9    1.8120             SOURCE3        5   0.0064
n6-nj  206.68   1.4593                2021        1   0.0000
n6-nq  185.21   1.4939                2021        1   0.0000
n7-n7  228.68   1.4281                2021        8   0.0064
n7-n8  227.85   1.4292                2021       21   0.0037
n7-nh  206.55   1.4595                2021        1   0.0000
n7-no  264.57   1.3843                2021        1   0.0000
n7-ns  254.94   1.3953                2021       16   0.0018
n7-nu  238.12   1.4158                2021       11   0.0060
n7-ny  214.27   1.4481                2021        2   0.0001
n7-nz  210.63   1.4534                2021        2   0.0040
n7-oh  170.20   1.4463                2021        9   0.0050
n7-os  175.36   1.4371                2021       20   0.0111
n7-p3  259.34   1.7310                2021        4   0.0029
n7-p4  268.36   1.7184                2021        1   0.0000
n7-p5  295.57   1.6833                2021       42   0.0159
n7-py  304.44   1.6727                2021        1   0.0000
n7-s4  263.92   1.7396                2021        4   0.0065
n7-s6  298.03   1.6950                2021       54   0.0112
n7-sh  267.35   1.7348                2021        2   0.0000
n7-ss  279.05   1.7190                2021       13   0.0213
n7-sx  290.09   1.7048                2021        1   0.0000
n7-sy  295.90   1.6976                2021       79   0.0095
n8-n8  188.26   1.4887                2021        2   0.0001
n8-nh  197.96   1.4728                2021        2   0.0075
n8-no  286.44   1.3610                2021        1   0.0000
n8-ns  243.71   1.4088                2021       35   0.0060
n8-nu  239.78   1.4137                2021       31   0.0046
n8-ny  213.85   1.4487                2021        1   0.0000
n8-oh  168.61   1.4492                2021        1   0.0000
n8-os  170.75   1.4453                2021       13   0.0025
n8-p5  299.80   1.6782                2021       12   0.0047
n8-py  300.80   1.6770                2021        1   0.0000
n8-s6  299.68   1.6930                2021       47   0.0158
n8-ss  279.50   1.7184                2021        1   0.0000
n8-sx  275.50   1.7237                2021        2   0.0024
n8-sy  300.51   1.6920                2021      117   0.0047
na-na  271.29   1.3769                2021       26   0.0207
na-nb  299.60   1.3480                2021       21   0.0098
na-nc  290.41   1.3570                2021      747   0.0063
na-nd  290.41   1.3570                2021      210   0.0065
na-ne  255.89   1.3942                2021        1   0.0000
na-nh  248.71   1.4027                2021        4   0.0091
na-no  227.63   1.4295                2021        7   0.0067
na-ns  257.44   1.3924                2021        4   0.0075
na-nu  258.48   1.3912                2021        8   0.0060
na-nv  249.13   1.4022                2021        7   0.0045
na-ny  227.41   1.4298                2021        2   0.0000
na-nz  223.58   1.4350                2021        1   0.0000
na-o   363.67   1.2297                2021       68   0.0157
na-oh  206.62   1.3876                2021        9   0.0072
na-os  184.06   1.4223                2021       26   0.0301
na-p2  277.84   1.7057                2021        2   0.0035
na-p3  285.28   1.6961                2021        3   0.0018
na-p4  254.35   1.7382                2021        1   0.0000
na-p5  196.37   1.8370                2021        5   0.0384
na-pc  228.5    1.7320             SOURCE3       81   0.0207
na-pd  228.5    1.7320             SOURCE3       81         
na-py  242.6    1.7120             SOURCE3        2         
na-s   247.1    1.7650             SOURCE3        8   0.0095
na-s4  186.67   1.8732                2021        2   0.0000
na-s6  282.64   1.7143                2021        5   0.0056
na-sh  284.35   1.7121                2021        2   0.0020
na-ss  270.18   1.7309                2021       12   0.0049
na-sy  263.42   1.7403                2021        3   0.0132
nb-nb  316.60   1.3322                2021       83   0.0068
nb-pb  358.2    1.5870             SOURCE1      162   0.0091
nc-nc  281.86   1.3657                2021       15   0.0063
nc-nd  357.83   1.2978                2021      175   0.0067
nc-ns  295.78   1.3517                2021       15   0.0121
nc-os  194.40   1.4058                2021      119   0.0084
nc-s2  364.10   1.6240                2021        2   0.0001
nc-ss  319.40   1.6701                2021       81   0.0160
nc-sy  473.8    1.5550             SOURCE3        2         
nd-nd  283.80   1.3637                2021      247   0.0062
nd-ns  294.96   1.3525                2021        6   0.0132
nd-os  199.26   1.3984                2021       78   0.0060
nd-ss  323.18   1.6659                2021       33   0.0120
nd-sy  473.8    1.5550             SOURCE3        2         
ne-ne  261.46   1.3878                2021       20   0.0173
ne-nf  405.77   1.2634                2021       53   0.0038
ne-nh  382.00   1.2798                2021        1   0.0000
ne-ns  366.21   1.2914                2021        1   0.0000
ne-nu  251.47   1.3994                2021        2   0.0536
ne-nv  372.10   1.2870                2021        1   0.0000
ne-o   352.67   1.2378                2021       15   0.0138
ne-p2  387.4    1.5630             SOURCE3       14   0.1325
ne-pe  240.26   1.7595                2021        1   0.0000
ne-px  268.87   1.7177                2021        2   0.0000
ne-py  372.30   1.6023                2021       78   0.0120
ne-s2  457.45   1.5467                2021        1   0.0000
ne-s4  328.50   1.6601                2021        6   0.0027
ne-s   503.0    1.5370             SOURCE3       22   0.1708
ne-s6  393.02   1.5977                2021        3   0.0054
ne-sx  338.12   1.6499                2021       16   0.0238
ne-sy  329.62   1.6589                2021       42   0.0197
nf-nf  275.38   1.3725                2021        8   0.0079
nf-o   343.35   1.2449                2021        2   0.0125
nf-p2  387.4    1.5630             SOURCE3       14         
nf-pf  242.6    1.7120             SOURCE3       28         
nf-px  250.0    1.7020             SOURCE3       11         
nf-py  349.59   1.6240                2021        6   0.0019
nf-s4  338.6    1.6600             SOURCE5        6   0.0027
nf-s   503.0    1.5370             SOURCE3       22         
nf-s6  412.2    1.5980             SOURCE5        3   0.0054
nf-sx  344.32   1.6435                2021        3   0.0007
nf-sy  368.97   1.6194                2021        3   0.0126
nh-nh  328.66   1.3216                2021        1   0.0000
nh-no  251.64   1.3992                2021        4   0.0118
nh-ns  224.01   1.4344                2021        9   0.0182
nh-nu  253.07   1.3975                2021        1   0.0000
nh-o   320.45   1.2634                2021       13   0.0097
nh-oh  197.47   1.4011                2021        8   0.0123
nh-os  183.70   1.4229                2021        7   0.0016
nh-p2  268.1    1.6790             SOURCE3       17   0.0872
nh-p3  273.39   1.7116                2021        1   0.0000
nh-p4  247.0    1.7060             SOURCE3        3   0.0008
nh-p5  268.21   1.7186                2021        2   0.0027
nh-s   233.8    1.7840             SOURCE3        3   0.0076
nh-s4  258.9    1.7490             SOURCE3        3   0.0203
nh-s6  267.35   1.7348                2021       11   0.0045
nh-sh  292.5    1.7080             SOURCE3        1         
nh-ss  281.11   1.7163                2021        1   0.0000
nh-sy  288.50   1.7068                2021       18   0.0090
nj-nq  206.1    1.4590              5/2017        1         
nj-os  199.52   1.3980                2021        2   0.0028
nj-p5  238.16   1.7628                2021        2   0.0519
nj-s6  274.83   1.7246                2021       13   0.0159
n -n1  319.2    1.3400             SOUECE3        1         
n -n2  287.33   1.3601                2021       99   0.0097
n -n   231.77   1.4240                2021       19   0.0070
n -n3  244.52   1.4078                2021        2   0.0035
n -n4  206.08   1.4602                2021        1   0.0000
n -n7  232.31   1.4233                2021        2   0.0058
n -n8  247.80   1.4038                2021        6   0.0058
n -na  238.52   1.4153                2021       40   0.0033
n -nc  284.77   1.3627                2021       83   0.0140
n -nd  279.36   1.3683                2021       11   0.0144
n -ne  262.52   1.3866                2021        1   0.0000
n -nh  231.24   1.4247                2021        2   0.0246
n -no  234.07   1.4210                2021        2   0.0000
nn-p5  311.52   1.6645                2021        2   0.0000
n -ns  238.52   1.4153                2021        8   0.0117
n -nu  250.38   1.4007                2021        1   0.0000
n -nv  241.22   1.4119                2021        2   0.0015
n -o   380.90   1.2176                2021        6   0.0095
n -oh  191.89   1.4097                2021       53   0.0079
no-no   65.4    1.8240             SOURCE3        1         
